year,             lab,       cruise_id,         vessel,     lat,      lon,date_local,month,DayI,time_start,time_end,days_elapsed,day_length,day_length_change_per_month,depth_mixlayr,Cmax_Depth,PRCP,PrecipCat,AirTempMax,AirTempMin,Sverdrup_trans,Upwelling,vert_vol_Eckman,WindGust,DomWavePd,WaveHeight,AvgWavePd,SSHD_Sat,AvgWind,   MEI,Chl_A_Sat,ChlA_Sat8,Prim_Prod,Prim_Prod8,    CDOM,    PAR,     POC,depth,depth_n,  temp,temp_CTD,   sal,sal_CTD, cond,sigma_theta, NO2,NO3_NO2, PO4,Pstar_P_N,   SiO3, O2Wink,OxygenCS,OxygenCTD,OxygenCurrent,OxygenSaturation,OxygenTemperature,O2Combined
2004,lab_Fuhrman_2014,MO_SPOT_May_2004,   RV_Point_Sur,   33.55,   -118.4,2004-05-19,    5,  19,      0700,    1700,        1371,  13.98940,                    0.84212,           nd,        18,   0,        0,       189,       111,          -206,      238,           -404,      67,    9.355,     1.195,    5.342, -0.0270,     36, 0.462,   1.1430,   0.3976, 2837.720,  1508.370,5.469028,56.3345, 97.2384,    1,      5,18.555,      nd,33.272,     nd,   nd,         nd,0.28,   0.50,0.17,   0.1355,  0.328,  5.784, 258.200,       nd,           nd,              nd,               nd,   258.306
2004,lab_Fuhrman_2014,MO_SPOT_May_2004,   RV_Point_Sur,   33.55,   -118.4,2004-05-19,    5,  19,      0700,    1700,        1371,  13.98940,                    0.84212,           nd,        18,   0,        0,       189,       111,          -206,      238,           -404,      67,    9.355,     1.195,    5.342, -0.0270,     36, 0.462,   1.1430,   0.3976, 2837.720,  1508.370,5.469028,56.3345, 97.2384,   32,   CMAX,    nd,      nd,    nd,     nd,   nd,         nd,0.54,  14.25,0.75,  -0.1403,     nd,  5.958,      nd,       nd,           nd,              nd,               nd,   266.099
2004,lab_Fuhrman_2014,MO_SPOT_May_2004,   RV_Point_Sur,   33.55,   -118.4,2004-05-19,    5,  19,      0700,    1700,        1371,  13.98940,                    0.84212,           nd,        18,   0,        0,       189,       111,          -206,      238,           -404,      67,    9.355,     1.195,    5.342, -0.0270,     36, 0.462,   1.1430,   0.3976, 2837.720,  1508.370,5.469028,56.3345, 97.2384,  150,    150, 9.174,      nd,34.000,     nd,   nd,         nd,0.37,  27.13,2.32,   0.6274, 33.773,  2.359, 105.330,       nd,           nd,              nd,               nd,   105.370
2004,lab_Fuhrman_2014,MO_SPOT_May_2004,   RV_Point_Sur,   33.55,   -118.4,2004-05-19,    5,  19,      0700,    1700,        1371,  13.98940,                    0.84212,           nd,        18,   0,        0,       189,       111,          -206,      238,           -404,      67,    9.355,     1.195,    5.342, -0.0270,     36, 0.462,   1.1430,   0.3976, 2837.720,  1508.370,5.469028,56.3345, 97.2384,  500,    500, 6.536,      nd,34.324,     nd,   nd,         nd,0.31,  38.77,3.62,   1.2012, 75.020,  0.342,  15.270,       nd,           nd,              nd,               nd,    15.274
2004,lab_Fuhrman_2014,MO_SPOT_May_2004,   RV_Point_Sur,   33.55,   -118.4,2004-05-19,    5,  19,      0700,    1700,        1371,  13.98940,                    0.84212,           nd,        18,   0,        0,       189,       111,          -206,      238,           -404,      67,    9.355,     1.195,    5.342, -0.0270,     36, 0.462,   1.1430,   0.3976, 2837.720,  1508.370,5.469028,56.3345, 97.2384,  885,    890, 5.000,      nd,34.407,     nd,   nd,         nd,0.38,  38.71,4.17,   1.7504,109.211,  0.182,   8.140,       nd,           nd,              nd,               nd,     8.142
2004,lab_Fuhrman_2014,MO_SPOT_Jun_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-06-17,    6,  17,      0700,    1700,        1400,  14.37507,                    0.40816,           nd,        32,   0,        0,       183,       117,           -54,       57,           -109,      63,   10.536,     1.032,    6.342,  0.0021,     26, 0.172,   0.3646,   0.3542, 1443.350,  1418.320,0.483028,42.9168, 82.5714,    1,      5,17.441,      nd,33.367, 33.323,4.344,   1024.131,0.43,   0.56,0.19,   0.1588,  1.874,  5.937, 265.060,    6.074,       23.601,           5.471,           16.637,   265.152
2004,lab_Fuhrman_2014,MO_SPOT_Jun_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-06-17,    6,  17,      0700,    1700,        1400,  14.37507,                    0.40816,           nd,        32,   0,        0,       183,       117,           -54,       57,           -109,      63,   10.536,     1.032,    6.342,  0.0021,     26, 0.172,   0.3646,   0.3542, 1443.350,  1418.320,0.483028,42.9168, 82.5714,   22,   CMAX,11.500,      nd,33.338, 33.337,3.788,   1025.484,0.51,   2.83,0.53,   0.3503,     nd,  4.792,      nd,    5.081,       14.642,           6.175,           11.260,   213.998
2004,lab_Fuhrman_2014,MO_SPOT_Jun_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-06-17,    6,  17,      0700,    1700,        1400,  14.37507,                    0.40816,           nd,        32,   0,        0,       183,       117,           -54,       57,           -109,      63,   10.536,     1.032,    6.342,  0.0021,     26, 0.172,   0.3646,   0.3542, 1443.350,  1418.320,0.483028,42.9168, 82.5714,  150,    150, 9.371,      nd,33.985, 34.063,3.656,   1027.034,0.41,  26.75,2.34,   0.6723, 32.849,  2.448, 109.290,    2.227,        5.683,           6.461,            9.076,   109.345
2004,lab_Fuhrman_2014,MO_SPOT_Jun_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-06-17,    6,  17,      0700,    1700,        1400,  14.37507,                    0.40816,           nd,        32,   0,        0,       183,       117,           -54,       57,           -109,      63,   10.536,     1.032,    6.342,  0.0021,     26, 0.172,   0.3646,   0.3542, 1443.350,  1418.320,0.483028,42.9168, 82.5714,  500,    500, 6.607,      nd,34.297, 34.296,3.454,   1029.221,0.47,  37.78,3.59,   1.2289, 69.890,  0.465,  20.740,    0.302,        0.763,           6.850,            6.381,    20.767
2004,lab_Fuhrman_2014,MO_SPOT_Jun_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-06-17,    6,  17,      0700,    1700,        1400,  14.37507,                    0.40816,           nd,        32,   0,        0,       183,       117,           -54,       57,           -109,      63,   10.536,     1.032,    6.342,  0.0021,     26, 0.172,   0.3646,   0.3542, 1443.350,  1418.320,0.483028,42.9168, 82.5714,  885,    890, 5.125,      nd,34.397, 34.397,3.344,   1031.288,0.63,  38.45,4.15,   1.7448,103.110,  0.146,   6.520,   -0.029,        0.099,           7.096,            5.074,     6.521
2004,lab_Fuhrman_2014,MO_SPOT_Jul_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-07-14,    7,  14,      0700,    1700,        1427,  14.18547,                   -0.17696,           14,        23,   0,        0,       278,       200,            26,       37,             59,      45,    8.940,     1.006,    5.149, -0.0077,     24,  0.44,   0.3295,   0.3396, 1477.570,  1517.150,4.254142,59.8130, 79.5666,    1,      5,19.713,  19.748,33.463, 33.451,4.578,   1023.659,0.24,   0.35,0.27,   0.2521,  1.939,  5.747, 256.560,    5.600,       24.324,           5.237,           18.626,   256.667
2004,lab_Fuhrman_2014,MO_SPOT_Jul_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-07-14,    7,  14,      0700,    1700,        1427,  14.18547,                   -0.17696,           14,        23,   0,        0,       278,       200,            26,       37,             59,      45,    8.940,     1.006,    5.149, -0.0077,     24,  0.44,   0.3295,   0.3396, 1477.570,  1517.150,4.254142,59.8130, 79.5666,   23,   CMAX,13.580,      nd,33.190,     nd,   nd,         nd,0.45,   3.35,0.68,   0.4698,     nd,  6.352,      nd,       nd,           nd,              nd,               nd,   283.687
2004,lab_Fuhrman_2014,MO_SPOT_Jul_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-07-14,    7,  14,      0700,    1700,        1427,  14.18547,                   -0.17696,           14,        23,   0,        0,       278,       200,            26,       37,             59,      45,    8.940,     1.006,    5.149, -0.0077,     24,  0.44,   0.3295,   0.3396, 1477.570,  1517.150,4.254142,59.8130, 79.5666,  150,    150, 9.523,   9.649,33.918, 34.161,3.701,   1027.045,0.14,  25.79,2.20,   0.5881, 31.206,  2.621, 117.000,    1.896,        4.968,           6.401,            9.429,   117.071
2004,lab_Fuhrman_2014,MO_SPOT_Jul_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-07-14,    7,  14,      0700,    1700,        1427,  14.18547,                   -0.17696,           14,        23,   0,        0,       278,       200,            26,       37,             59,      45,    8.940,     1.006,    5.149, -0.0077,     24,  0.44,   0.3295,   0.3396, 1477.570,  1517.150,4.254142,59.8130, 79.5666,  500,    500, 6.736,   6.754,34.288, 34.286,3.464,   1029.199,0.22,  38.00,3.52,   1.1419, 71.562,  0.549,  24.520,    0.355,        0.876,           6.832,            6.489,    24.519
2004,lab_Fuhrman_2014,MO_SPOT_Jul_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-07-14,    7,  14,      0700,    1700,        1427,  14.18547,                   -0.17696,           14,        23,   0,        0,       278,       200,            26,       37,             59,      45,    8.940,     1.006,    5.149, -0.0077,     24,  0.44,   0.3295,   0.3396, 1477.570,  1517.150,4.254142,59.8130, 79.5666,  885,    890, 5.135,   5.135,34.402, 34.399,3.345,   1031.286,0.24,  37.21,4.19,   1.8664,106.479,  0.137,   6.090,   -0.055,        0.049,           7.094,            5.040,     6.119
2004,lab_Fuhrman_2014,MO_SPOT_Aug_2004,   RV_Sea_Watch,   33.55,   -118.4,2004-08-25,    8,  25,      0700,    1700,        1469,  13.09757,                   -0.84973,           17,        28,   0,        0,       206,       133,            20,       67,             45,      63,   14.787,     0.704,    5.897,  0.0018,     23, 0.672,   0.2793,   0.4025, 1328.820,  1697.460,2.078471,52.0839, 89.1885,    1,      5,20.660,  20.671,33.477, 33.486,4.672,   1023.452,0.06,   0.37,0.04,   0.0168,  0.770,  5.548, 247.680,    5.393,       24.760,           5.147,           19.841,   247.779
